ComplexRP_Case2,4,381.72090807557106,3053.8659121990204
ComplexRP_Case3,4,1162.4356140345335,15545.283714294434
minexml_test,4,1158.5782467007637,4572.627521753311
minexml_obstacle,4,1147.9529971565519,8971.264865398407
SimRig,4,1103.0680975168943,3155.504487991333
SimRig_Obstacle,4,921.8844290680355,6186.653253078461
SimRig,10,905.5202688217163,8318.835133552551
ComplexRP,10,1263.6109375183398,32331.20207810402
